0.000000,0.000000,0.000000,-0.637380,1.000000,0.000000
0.000000,0.000000,-0.551571,0.000000,-0.558819,1.000000
1.000000,0.274715,0.000000,0.213267,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.227632
0.000000,0.000000,1.000000,0.000000,0.330850,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.443212
0.000000,-0.246684,0.000000,-0.457538,1.000000,0.000000
0.000000,0.000000,-0.598005,0.000000,-0.561680,1.000000
1.000000,0.492655,0.000000,0.210424,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.510046,-0.868927,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.308234,1.000000,0.000000,0.813221
0.000000,0.000000,-0.206437,0.000000,1.000000,0.000000
0.000000,0.000000,-0.428435,0.000000,0.000000,1.000000
1.000000,0.443174,0.000000,0.308851,0.000000,0.221984
0.000000,1.000000,0.381041,0.000000,0.000000,0.242459
0.000000,0.000000,1.000000,0.000000,0.388634,0.000000
0.000000,0.000000,-0.344191,1.000000,0.000000,0.770960
0.000000,0.000000,0.000000,-0.837513,1.000000,0.000000
0.000000,0.000000,-0.477615,0.000000,-0.863608,1.000000
1.000000,0.442181,0.000000,0.283865,0.000000,0.198422
0.000000,1.000000,0.280205,0.235208,0.000000,0.277478
-0.265227,0.000000,1.000000,0.000000,0.458881,0.000000
0.000000,0.000000,-0.371061,1.000000,0.000000,0.780881
0.000000,0.000000,0.000000,-0.817456,1.000000,0.000000
0.000000,0.000000,-0.477766,0.000000,-0.887694,1.000000
1.000000,0.310822,0.000000,0.299740,0.000000,0.237273
0.000000,1.000000,0.205746,0.323799,0.000000,0.240459
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.500075
-0.242565,0.000000,0.000000,-0.366104,1.000000,0.000000
0.000000,0.000000,-0.406920,0.000000,-0.619845,1.000000
1.000000,0.337698,0.000000,0.323839,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.200572
-0.315903,-0.549640,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.284778,1.000000,0.000000,0.591329
0.000000,0.000000,-0.282708,0.000000,1.000000,0.000000
0.000000,0.000000,-0.565747,0.000000,0.000000,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.373632,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.413671
0.000000,0.000000,-0.307762,0.000000,1.000000,0.000000
-0.232009,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.218318,0.000000,0.000000
-0.256076,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.299160
0.000000,0.000000,0.000000,-0.217544,1.000000,0.357558
-0.214029,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,-0.215608,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.380826
-0.332044,0.000000,-0.312576,-0.214750,1.000000,0.000000
-0.207266,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.345203,0.000000,1.000000,0.000000,0.000000,0.000000
-0.232662,0.000000,0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,-0.236526,-0.367191,1.000000,0.000000
-0.291322,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.226109,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.337793
0.000000,0.000000,-0.241855,-0.426931,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,-0.222563,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.232140,0.000000
-0.273783,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.398676
-0.312110,0.000000,0.000000,-0.342682,1.000000,0.000000
0.000000,-0.233669,0.000000,0.000000,0.000000,1.000000
1.000000,0.226042,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.264269,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.471718
-0.200514,0.000000,0.000000,-0.214462,1.000000,0.000000
-0.236287,0.000000,-0.204565,0.000000,0.000000,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.369348,0.000000,0.000000
-0.243169,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.326897
-0.212943,0.000000,0.000000,0.000000,1.000000,0.000000
-0.270235,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.425170,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.348822
0.000000,0.000000,0.000000,0.000000,1.000000,0.392235
0.000000,-0.219753,0.000000,0.000000,0.000000,1.000000
1.000000,0.361838,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.463805,-0.201241,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.407813
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,-0.233803,0.000000,0.000000,0.000000,1.000000
