0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.617509,0.790294
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.521786
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.842807,0.664534,0.796386,0.589335,0.808352,0.589040,0.280645,0.616611,0.428159
0.000000,1.000000,0.834861,0.738973,0.602810,0.627295,0.523332,0.000000,0.351984,0.292180
0.000000,0.000000,1.000000,0.742607,0.734630,0.512637,0.587259,0.000000,0.216388,0.288319
0.000000,0.000000,0.000000,1.000000,0.810458,0.817006,0.785287,0.262109,0.491086,0.565186
0.000000,0.000000,0.000000,0.000000,1.000000,0.662885,0.878019,0.195175,0.356211,0.596889
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.785804,0.551021,0.734145,0.719646
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.389372,0.478269,0.783930
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.789581,0.717826
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.609406
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.856934,0.728064,0.909066,0.707734,0.863335,0.814820,0.529777,0.765681,0.633251
0.000000,1.000000,0.879506,0.861158,0.748356,0.678398,0.738887,0.360172,0.534622,0.458390
0.000000,0.000000,1.000000,0.844438,0.833370,0.629498,0.740706,0.294734,0.410746,0.444262
0.000000,0.000000,0.000000,1.000000,0.870780,0.856991,0.901500,0.462457,0.649361,0.660338
0.000000,0.000000,0.000000,0.000000,1.000000,0.685954,0.855385,0.297028,0.439927,0.558668
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.881635,0.695465,0.799601,0.839093
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.543330,0.660651,0.789980
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.750715,0.817282
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.723974
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.870438,0.766237,0.817274,0.588739,0.853105,0.765824,0.514751,0.815498,0.577045
0.000000,1.000000,0.856913,0.778092,0.684414,0.683125,0.686571,0.292932,0.588917,0.420946
0.000000,0.000000,1.000000,0.846940,0.806423,0.630250,0.693040,0.246207,0.474989,0.444569
0.000000,0.000000,0.000000,1.000000,0.756625,0.757893,0.771359,0.343274,0.603652,0.595393
0.000000,0.000000,0.000000,0.000000,1.000000,0.553887,0.734952,0.231674,0.355583,0.515950
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.888392,0.744918,0.819635,0.808507
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.643640,0.674344,0.804498
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.691696,0.816106
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.616022
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.848704,0.761183,0.788613,0.710674,0.749759,0.646012,0.317988,0.723236,0.472336
0.000000,1.000000,0.880786,0.762436,0.718390,0.579125,0.557905,0.000000,0.508159,0.310013
0.000000,0.000000,1.000000,0.796717,0.805538,0.582498,0.582733,0.000000,0.462792,0.296948
0.000000,0.000000,0.000000,1.000000,0.881011,0.817984,0.826778,0.293738,0.532362,0.587449
0.000000,0.000000,0.000000,0.000000,1.000000,0.742468,0.853779,0.229976,0.453094,0.568413
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.867497,0.601998,0.656513,0.797333
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.504029,0.505831,0.790435
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.640391,0.713257
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.509774
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.682809,0.451782,0.862078,0.523316,0.862184,0.682508,0.658535,0.807042,0.709460
0.000000,1.000000,0.848258,0.701770,0.757979,0.590718,0.655874,0.289071,0.381906,0.416826
0.000000,0.000000,1.000000,0.578687,0.800635,0.446172,0.615602,0.148912,0.156052,0.323369
0.000000,0.000000,0.000000,1.000000,0.686040,0.843448,0.828683,0.595201,0.649766,0.744782
0.000000,0.000000,0.000000,0.000000,1.000000,0.560618,0.823036,0.293599,0.285416,0.527678
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.782628,0.724109,0.740565,0.834289
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.517716,0.473618,0.789410
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.803857,0.798304
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.651229
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.764556,0.590935,0.762250,0.549229,0.782965,0.706804,0.356447,0.796939,0.556119
0.000000,1.000000,0.854399,0.813754,0.711896,0.592253,0.623080,0.189008,0.433263,0.396743
0.000000,0.000000,1.000000,0.784863,0.804512,0.451579,0.569338,0.000000,0.242840,0.277874
0.000000,0.000000,0.000000,1.000000,0.818898,0.780869,0.813653,0.334238,0.485827,0.641307
0.000000,0.000000,0.000000,0.000000,1.000000,0.572359,0.733665,0.140811,0.264328,0.458026
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.806233,0.606837,0.723629,0.834109
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.391532,0.574568,0.747507
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.573495,0.688197
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.572810
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.868041,0.673158,0.864786,0.607606,0.857230,0.673807,0.586034,0.823524,0.610488
0.000000,1.000000,0.850707,0.862462,0.733878,0.746709,0.712292,0.510180,0.637111,0.526170
0.000000,0.000000,1.000000,0.816225,0.841388,0.637546,0.728197,0.428312,0.456256,0.493481
0.000000,0.000000,0.000000,1.000000,0.818197,0.885848,0.836895,0.612431,0.704502,0.712680
0.000000,0.000000,0.000000,0.000000,1.000000,0.716625,0.886175,0.570836,0.490873,0.663544
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.854848,0.771243,0.825013,0.829313
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.729383,0.626473,0.815097
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.792228,0.874839
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.726872
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.834265,0.635401,0.775521,0.633263,0.793071,0.618603,0.428647,0.725582,0.513266
0.000000,1.000000,0.836574,0.798066,0.775077,0.667841,0.656320,0.244054,0.506102,0.401615
0.000000,0.000000,1.000000,0.801843,0.873222,0.614681,0.725497,0.182921,0.313350,0.416388
0.000000,0.000000,0.000000,1.000000,0.864977,0.849811,0.831587,0.302341,0.466922,0.570622
0.000000,0.000000,0.000000,0.000000,1.000000,0.725932,0.883663,0.295560,0.336905,0.577262
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.817477,0.599596,0.720389,0.777650
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.465634,0.462835,0.738793
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.772048,0.803754
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.655285
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.902852,0.783122,0.868908,0.636719,0.712153,0.511251,0.225123,0.678825,0.349932
0.000000,1.000000,0.904706,0.900830,0.758912,0.592470,0.540968,0.000000,0.500974,0.285316
0.000000,0.000000,1.000000,0.902508,0.854113,0.548570,0.614512,0.000000,0.406896,0.298574
0.000000,0.000000,0.000000,1.000000,0.810477,0.692010,0.670918,0.166551,0.584521,0.417863
0.000000,0.000000,0.000000,0.000000,1.000000,0.642145,0.823845,0.149122,0.322758,0.457562
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.767130,0.599126,0.684532,0.697967
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.405629,0.404381,0.692512
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.584403,0.709003
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.445155
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.876795,0.676025,0.840449,0.508816,0.756801,0.512949,0.452166,0.782570,0.464009
0.000000,1.000000,0.814138,0.826561,0.569751,0.632578,0.508803,0.303218,0.599075,0.333603
0.000000,0.000000,1.000000,0.828804,0.778265,0.622020,0.657068,0.343984,0.501838,0.446865
0.000000,0.000000,0.000000,1.000000,0.741263,0.821697,0.722432,0.475706,0.658837,0.564378
0.000000,0.000000,0.000000,0.000000,1.000000,0.610487,0.821971,0.385791,0.462774,0.529148
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.751014,0.763813,0.795387,0.797653
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.528272,0.508424,0.757897
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.753725,0.799367
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.654772
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.732372,0.541798,0.770209,0.554715,0.789806,0.579554,0.629154,0.739802,0.584752
0.000000,1.000000,0.850917,0.775950,0.630358,0.464255,0.417801,0.250804,0.298079,0.270842
0.000000,0.000000,1.000000,0.750061,0.718506,0.345647,0.393370,0.000000,0.000000,0.147650
0.000000,0.000000,0.000000,1.000000,0.818172,0.716054,0.704113,0.431547,0.413216,0.517390
0.000000,0.000000,0.000000,0.000000,1.000000,0.610556,0.805616,0.311197,0.276066,0.482347
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.801034,0.804792,0.772471,0.816043
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.578623,0.519987,0.749803
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.840738,0.840403
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.682171
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.777492,0.591387,0.756330,0.557549,0.720336,0.563078,0.281099,0.421307,0.434304
0.000000,1.000000,0.852724,0.761940,0.664484,0.535758,0.539956,0.000000,0.000000,0.208838
0.000000,0.000000,1.000000,0.782627,0.811156,0.486701,0.616005,0.000000,0.000000,0.185270
0.000000,0.000000,0.000000,1.000000,0.855399,0.807070,0.841772,0.245782,0.133890,0.574657
0.000000,0.000000,0.000000,0.000000,1.000000,0.732776,0.880702,0.184312,0.000000,0.496186
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.848577,0.530308,0.371102,0.757972
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.406927,0.192513,0.736566
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.722487,0.728898
0.000000,0.000000,-0.104555,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.491566
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.789127,0.622861,0.771424,0.539061,0.763142,0.646780,0.549686,0.785586,0.565995
0.000000,1.000000,0.815070,0.773085,0.667595,0.570275,0.630980,0.315734,0.535253,0.455200
0.000000,0.000000,1.000000,0.801430,0.839447,0.591775,0.763803,0.324574,0.390586,0.589317
0.000000,0.000000,0.000000,1.000000,0.812196,0.777483,0.857485,0.416195,0.566617,0.675796
0.000000,0.000000,0.000000,0.000000,1.000000,0.644572,0.882029,0.301210,0.340243,0.660716
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.774255,0.696717,0.724336,0.799625
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.448096,0.479719,0.762214
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.758102,0.679003
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.539622
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.848788,0.716521,0.784630,0.632809,0.792989,0.666234,0.507562,0.742619,0.484371
0.000000,1.000000,0.858326,0.844814,0.778551,0.724796,0.765711,0.304969,0.509982,0.438133
0.000000,0.000000,1.000000,0.864955,0.858251,0.652283,0.793818,0.170612,0.387331,0.416854
0.000000,0.000000,0.000000,1.000000,0.851564,0.796339,0.844080,0.284284,0.477467,0.510700
0.000000,0.000000,0.000000,0.000000,1.000000,0.645547,0.894069,0.157932,0.287613,0.472573
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.742249,0.618913,0.715883,0.715041
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.322937,0.392071,0.635951
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.788615,0.709700
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.568902
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.733515,0.546548,0.791949,0.565435,0.803559,0.627764,0.430581,0.685334,0.563968
0.000000,1.000000,0.848229,0.745525,0.646136,0.504571,0.502022,0.176444,0.371402,0.261675
0.000000,0.000000,1.000000,0.744274,0.760457,0.373137,0.523688,0.000000,0.241761,0.226815
0.000000,0.000000,0.000000,1.000000,0.854031,0.783059,0.812748,0.430892,0.574283,0.619378
0.000000,0.000000,0.000000,0.000000,1.000000,0.583889,0.838362,0.251769,0.399965,0.506978
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.772385,0.691468,0.752508,0.844326
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.426559,0.565235,0.708094
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.705748,0.799731
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.712591
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.804565,0.546142,0.739755,0.439966,0.750687,0.524543,0.322895,0.690765,0.405401
0.000000,1.000000,0.804721,0.773993,0.588894,0.532164,0.490539,0.000000,0.315220,0.138155
0.000000,0.000000,1.000000,0.791266,0.734923,0.433540,0.560375,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.798887,0.701448,0.792056,0.000000,0.389707,0.355874
0.000000,0.000000,0.000000,0.000000,1.000000,0.458739,0.860398,0.000000,0.152376,0.247108
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.642559,0.560323,0.688240,0.697538
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.144880,0.409678,0.535940
0.000000,0.000000,-0.185795,0.000000,-0.129228,0.000000,0.000000,1.000000,0.668903,0.721265
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.574267
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.764135,0.624399,0.770305,0.644962,0.749746,0.630944,0.501529,0.679169,0.555275
0.000000,1.000000,0.879953,0.682371,0.664818,0.405128,0.495164,0.166495,0.280164,0.208239
0.000000,0.000000,1.000000,0.682251,0.754171,0.347603,0.511332,0.000000,0.157941,0.159581
0.000000,0.000000,0.000000,1.000000,0.782744,0.761731,0.655019,0.310055,0.449162,0.531979
0.000000,0.000000,0.000000,0.000000,1.000000,0.632581,0.851681,0.345545,0.347017,0.520730
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.752365,0.674417,0.779607,0.839504
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.597131,0.558124,0.748324
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.821202,0.797355
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.722319
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.789987,0.391658,0.681457,0.114100,0.554270,0.158500,0.000000,0.847905,0.349540
0.000000,1.000000,0.700810,0.735186,0.350245,0.373857,0.278098,0.000000,0.579897,0.254901
0.000000,0.000000,1.000000,0.707338,0.685575,0.283989,0.483320,0.000000,0.217330,0.239080
0.000000,0.000000,0.000000,1.000000,0.581774,0.607738,0.480160,0.213668,0.511581,0.464603
0.000000,0.000000,0.000000,0.000000,1.000000,0.433036,0.834916,0.274598,0.000000,0.438236
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.603817,0.614246,0.639608,0.724889
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.446594,0.226296,0.605088
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.319475,0.718863
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.475633
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.794143,0.588157,0.755273,0.559252,0.747761,0.617362,0.487658,0.709697,0.562706
0.000000,1.000000,0.835199,0.766538,0.646858,0.549491,0.554841,0.291442,0.415492,0.399701
0.000000,0.000000,1.000000,0.802597,0.788462,0.478592,0.563713,0.251353,0.240053,0.382817
0.000000,0.000000,0.000000,1.000000,0.875789,0.803527,0.828294,0.494787,0.487086,0.673311
0.000000,0.000000,0.000000,0.000000,1.000000,0.654673,0.847647,0.365192,0.327221,0.626577
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.814394,0.660749,0.650035,0.839266
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.445750,0.462792,0.792885
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.711209,0.683120
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.560671
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.799403,0.715786,0.828528,0.718234,0.736941,0.643336,0.318462,0.642395,0.483185
0.000000,1.000000,0.861236,0.777214,0.748055,0.516779,0.557778,0.000000,0.341202,0.236122
0.000000,0.000000,1.000000,0.833285,0.851921,0.558664,0.640684,0.101208,0.279438,0.330838
0.000000,0.000000,0.000000,1.000000,0.896964,0.777473,0.820936,0.334023,0.501030,0.582174
0.000000,0.000000,0.000000,0.000000,1.000000,0.746380,0.859857,0.274043,0.357992,0.520390
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.860338,0.656889,0.685548,0.787073
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.518616,0.476500,0.754597
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.755592,0.778843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.661728
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.804526,0.455901,0.535091,0.339509,0.660883,0.438520,0.483256,0.785376,0.436624
0.000000,1.000000,0.644263,0.560111,0.459892,0.499300,0.454194,0.255371,0.543993,0.304834
0.000000,0.000000,1.000000,0.776164,0.806436,0.423674,0.606970,0.000000,0.216270,0.256486
0.000000,0.000000,0.000000,1.000000,0.817185,0.703141,0.757571,0.193488,0.380524,0.470088
0.000000,0.000000,0.000000,0.000000,1.000000,0.491235,0.776596,0.000000,0.184877,0.345733
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.746361,0.653199,0.726630,0.756277
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.395171,0.428998,0.658961
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.752211,0.771618
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.592942
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,0.733010,0.533647,0.790359,0.520099,0.860135,0.604449,0.516196,0.808609,0.631490
0.000000,1.000000,0.800156,0.816231,0.729931,0.645249,0.646437,0.260927,0.464054,0.469434
0.000000,0.000000,1.000000,0.777910,0.852220,0.534651,0.693902,0.146364,0.275300,0.406909
0.000000,0.000000,0.000000,1.000000,0.771502,0.807654,0.757013,0.325061,0.561158,0.577253
0.000000,0.000000,0.000000,0.000000,1.000000,0.577052,0.848010,0.268906,0.300892,0.544286
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.742707,0.617526,0.769276,0.775072
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.474291,0.432069,0.746825
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.671127,0.750647
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.594549
